"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"110296187292128_149960129992400/110296187292128_149959193325827";"3";"1";"1";"110296187292128_149959193325827";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"Т.Доржханд: Сонгуулийн систем болохгүй байна гэдгийг монголчууд хаана хаанаа ойлгосон байх гэж найдаж байна. ХҮН намынхан Сонгуулийн тухай хуулийг хэлэлцэж батлагдах шатанд нь эрс эсэргүүцэж байсан.  Энэ сонгуулийн тогтолцоог Сири, Сьерра-Леоне гэсэн хоёрхон улс л ашиглаж байгаа. Кастын нийгэмтэй улсуудад хамгийн их тохирдог, дэлхий дээрх хамгийн муу систем юм. Дэлхийн түүхэнд ердөө найман улс л ашигласан байдаг юм билээ. Энэ системийг ашиглахыг Тайланд, Филиппин Үндсэн хуулиараа хориглосон нь ч бий.  Энэ нь ардчиллын эсрэг, ард түмнийг төлөөлж чаддаггүй, маш их мөнгөний сонгууль болгодог, нам институцийг дотор нь хагалдаг, бэхжүүлдэггүй, хамгийн муу үр дагавар нь залуу, шинэ улс төрийн хүчинд танигдах боломжийг олгодоггүй, үр дүн нь эсрэгээрээ гардаг систем юм."
"110296187292128_149960129992400/110296187292128_149959193325827/149959193325827_153363166318763";"170";"3";"2";"149959193325827_153363166318763";"data";"fetched (200)";"2020-07-13 15:56:50.170924";"Facebook:/<post-id>/comments";"";"yg zow"
"110296187292128_149960129992400/110296187292128_149959193325827/110296187292128_149959193325827";"171";"3";"2";"110296187292128_149959193325827";"offcut";"fetched (200)";"2020-07-13 15:56:50.170924";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149959193325827/110296187292128_149959193325827";"172";"3";"2";"110296187292128_149959193325827";"headers";"fetched (200)";"2020-07-13 15:56:50.170924";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_149958999992513";"4";"1";"1";"110296187292128_149958999992513";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"Б.Найдалаа: Орон нутгийн сонгуульд ХҮН нам бүх хүчээрээ өрсөлдөнө мөн ирэх онд болох Ерөнхийлөгчийн сонгуульд тодорхой шийдэлтэйгээр оролцоно."
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_149989169989496";"173";"4";"2";"149958999992513_149989169989496";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";"Та бүхэнд амжилт хүсье. Зөв, хүчтэй, боловсролтой зарчимч залуус."
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_149959636659116";"174";"4";"2";"149958999992513_149959636659116";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";"Зөв.залуучууд."
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_150073323314414";"175";"4";"2";"149958999992513_150073323314414";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";"Туршлагатай болж байгаа байхаа. Сонгууль болгонд өрсөлдөж хүчэрхэг болоорой."
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_150051979983215";"176";"4";"2";"149958999992513_150051979983215";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";"Tuushtai Urgelj Zuw uneneer ywahad Uragshlah zam saadgui😇"
"110296187292128_149960129992400/110296187292128_149958999992513/149958999992513_150082746646805";"177";"4";"2";"149958999992513_150082746646805";"data";"fetched (200)";"2020-07-13 15:56:50.615530";"Facebook:/<post-id>/comments";"";"Амжилт хүсье"
