"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"46";"1";"110296187292128_145950267060053";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"МЭДЭГДЭЛ   “ЗӨВ ХҮН ЭЛЕКТОРАТ ЭВСЭЛ” ГҮТГЭЛЭГТ НЯЦААЛТ ӨГЛӨӨ  УИХ-ын ээлжит сонгуулийн сурталчилгаа явагдаж буй энэ үед  Р.Эмүжингийн ""Улс төрийн хар зах ба Электорат"" гэх гарчигтай улс төрийн гүтгэлгийн шинжтэй захиалгат бичвэр нь олныг төөрөгдүүлж, сонгогч олонд огт үндэслэлгүй худал мэдээлэл түгээж байна.   Энэхүү гүтгэсэн бичвэрт ЗӨВ ХҮН Электорат эвслийн цаана Баабар, С.Баяр, Ц.Элбэгдорж нар байдаг, тэд нэр дэвшигчдийг нь далдаас удирддаг, эвслийн үйл хэрэгт оролцдог мэтээр иргэд, сонгогчдыг илтэд төөрөгдүүлж, хууль бусаар сонголтод нөлөөлөхийг санаархсан, үнэнээс хазайсан мэдээллийг элдэв хачиртайгаар нийтэлсэн байгаа нь Монгол Улсад хөгжил дэвшлийг авчрах шинэчлэлийг эхлүүлэх мэдлэг, чадвар, боловсролтой,  зүрх сэтгэлтэй залууст элдэв шошго зүүж өгөөд, тэдний зорьсон зорилго, хичээл зүтгэлийг хэдхэн төгрөгөөр солих гэсэн увайгүй захиалгат бичвэрүүдийн нэг юм. Энэ мэт огтын үндэслэлгүй гүтгэлэг, дайралтыг бид удаа дараа няцааж тайлбар хийж ирсэн ба дахин давтагдсаар байгаа тул хариуцлага тооцуулахаар хууль, хяналтын байгууллагад хандахаар боллоо.  Эндээс улс төрийн эрх мэдлээ мэдлэг, чадвартай зөв шинэ хүмүүст алдахаас эмээсэн нам дамжсан бүлэглэлүүд, ужгирсан улс төрчид хов жив, хуурамч мэдээ ашиглаж сонгогчдын толгойг эргүүлэх, тархийг угаах уламжлалт хоцрогдсон аргаа сурамгай ашиглаж байгааг бэлхнээ харж болохоор байна. Ийм ор үндэсгүй, увайгүй, хоцрогдсон гүтгэлэг бидний үйлсийг, биднийг дэмжигч Монголчуудын хүсэл тэмүүллийг, Монгол улсын ирээдүйн хөгжлийг мохоож чадахгүй.  Бидэнд Улс эх орноо шинэчлэх, хөгжүүлэх, асуудлыг зүй зохистой зөвөөр шийдэх саруул ухаан, туршлага, эрч хүч, эрэмгий зориг, ёс зүй бий. Бид өргөн олон Монголчуудынхаа итгэлийг өвөрлөн хэтийн зорилгоо хэрэгжүүлэхэд ардаа хэн нэгэн хуучин улс төрч огт байлгах сонирхол, шаардлага байхгүй. Эх орноо, Монгол хүнээ хөгжүүлэх үйлсийг бид өөрсдөө хийнэ.  2020.06.18";"2020-06-18T07:37:15+0000";"photo";"36";"194";"386";"360";"26";"0";"0";"0";"0"
"1";"47";"1";"110296187292128_145948533726893";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Тэтгэвэрийн сангийн шинэчлэлийг эрт эхлүүлэх эсэхийг УИХ-н сонгуулийн 23-р тойрог, Баянзүрхчүүд та бүхэн шийдэх нь ээ.   #ЗөвБодлого #ЗөвХүн";"2020-06-18T07:31:08+0000";"photo";"4";"36";"215";"210";"5";"0";"0";"0";"0"
"1";"48";"1";"110296187292128_145936510394762";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Сонгогчдыг төөрөгдүүлсэн мэдээлэлд тайлбар өгөхийг СЕХ-оос хүслээ. Тодорхой арга хэмжээ авна гэж найдаж байна.";"2020-06-18T06:36:43+0000";"photo";"1";"39";"85";"85";"0";"0";"0";"0";"0"
"1";"49";"1";"110296187292128_145910420397371";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Асуудал үүсгээд буй улиасны хөвөнг шийдэх шийдэл...  Монгол инженер Жаргалсайхан Золжаргал";"2020-06-18T04:18:00+0000";"video";"0";"2";"31";"31";"0";"0";"0";"0";"0"
"1";"50";"1";"110296187292128_145902367064843";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Б.Мөнхсоёл: Би өөрийн мэдлэг туршлагаа бусадтай хуваалцах дуртай зантай учраас улс төрд өөрийгөө тохирно гэж бодож байна. Улс төрч хүн нийтийн төлөө, нийгмийн төлөө, бусдын төлөө ажиллах ёстой. Энэ чанар надад байдаг.  Баатаржавын Мөнхсоёл";"2020-06-18T03:36:12+0000";"link";"6";"59";"171";"162";"9";"0";"0";"0";"0"
"1";"51";"1";"110296187292128_145649377090142";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"‪Бид заавал МАНАН-н заасан замаар явах албагүй. ‬  Зургийг Пүрэвсүрэнгийн Наранбаяр-Naranbayar Purevsuren-н штабаас #ЗөвХүн";"2020-06-17T12:06:35+0000";"photo";"7";"8";"237";"230";"6";"0";"1";"0";"0"
"1";"52";"1";"110296187292128_145631683758578";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Оройн мэнд. Зөв Хүн Электорат эвслийг дэмжигчдээ.  Өдөр бүр доорх цагуудад эвслийн штабын зүгээс бэлтгэсэн аудио нэвтрүүлгүүдийг сонсоорой.  Өдөр бүр 5 төрлийн радиогоор нэр дэвшигчдийн танилцуулга, эвслийн мөрийн хөтөлбөр, зорилго, шторкнууд, Монгол мөрөөдөл, Улс төр гэж юу вэ? нэвтрүүлгүүдийн аудио хэлбэр гэх мэтээр агуулгаар цацалт хийгдэж байгаа.  МҮОНР- 13;00, 15;30, 22;00 88.8 - 15.40 99.7-  16.40 99.3 -  17.40 98.9 -  19.10";"2020-06-17T10:37:41+0000";"status";"0";"25";"113";"108";"5";"0";"0";"0";"0"
"1";"53";"1";"110296187292128_145629183758828";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"";"2020-06-17T10:27:00+0000";"video";"0";"3";"15";"15";"0";"0";"0";"0";"0"
"1";"54";"1";"110296187292128_145612927093787";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"";"2020-06-17T09:06:40+0000";"link";"0";"2";"43";"43";"0";"0";"0";"0";"0"
"1";"55";"1";"110296187292128_145586237096456";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"УИХ-ын ээлжит сонгуульд “Зөв Хүн Электорат” эвсэл нь урт удаан хугацааны туршид судалгаанд суурилан боловсруулсан ТАВАН бүлэг бүхий хөгжлийн бодлого, мөрийн хөтөлбөрөө танилцуулж, түүнийг хэрэгжүүлэх ТАВАН мэргэжлийн багийг бүрдүүлсэн гэдгээ ч зарласан.  Манай эвслийн мөрийн хөтөлбөрийн олны анхаарал татсан бүлэг бол БАЙГАЛЬД ОЙР, ЗӨВ ХӨГЖЛИЙН ҮЛГЭРЛЭЛ-тэй улс болох цогц бодлого юм.  Тэгвэл өнөөдөр эвслийн зүгээс нь дээрх хөтөлбөртэй холбоотой, нийслэл төдийгүй хот суурин газрын томоохон асуудал болсон УТААТАЙ тэмцэх өөр нэгэн шийдлийг танилцуулж байна. Энэ бол УИХ-н 28-р тойрог, Сонгинохайрхан дүүрэгт нэр дэвшигч Техникийн ухааны доктор Адъяабатын Амарбаярын бүтэсэн 5 төрлийн технологийг авч ашигласан УТААГҮЙ, ҮНСГҮЙ пассив амины сууц юм.  https://zindaa.mn/3a4o";"2020-06-17T06:33:25+0000";"link";"0";"30";"92";"90";"2";"0";"0";"0";"0"
"1";"56";"1";"110296187292128_145572113764535";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслийн мөрийн хөтөлбөрийн олны анхаарал татсан бүлэг бол БАЙГАЛЬД ОЙР, ЗӨВ ХӨГЖЛИЙН ҮЛГЭРЛЭЛ бодлого юм. Энэ бүлгийг бодит ажил болгох ИНЖЕНЕР ТЕХНОЛОГИЙН БАГИЙН гишүүн 28 дугаар тойрог Сонгинохайрхан дүүрэгт нэр дэвшигч Техникийн ухааны доктор Адъяабатын Амарбаярын Пассив буюу өөрөөрөө эрчим хүч үүсгэх сууцыг Монголд нэвтрүүлснээр “ЦЭМЦГЭР ГЭР ХОРООЛОЛ”-ыг цогцлоох боломжтой гэдгийг мэдэгдлээ.   Мөрийн хөтөлбөрийг бүрэн эхээр нь www.zuvhunelectorat.mn сайт болон Chat bot-оос унших, сонсох хэлбэрээр хүлээн авна уу.";"2020-06-17T05:26:38+0000";"video";"5";"115";"133";"127";"6";"0";"0";"0";"0"
"1";"57";"1";"110296187292128_145562573765489";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслийн Мөрийн хөтөлбөрийн 5 бүлгийг хураангуйлан хүргэж байна.  Бүрэн эхээр нь www.zuvhunelectorat.mn сайт болон Зөв ХҮН Электорат эвсэл -ийн хуудасны Chatbot-оос авна уу.";"2020-06-17T04:40:18+0000";"photo";"1";"46";"88";"85";"3";"0";"0";"0";"0"
"1";"58";"1";"110296187292128_145244500463963";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат Эвслийн мөрийн хөтөлбөрийн 2 дугаар бүлэг:   ДЭЛХИЙН ТЕХНОЛОГИЙГ ТҮРҮҮЛЖ ЭЗЭМШИХ Шилдэг шинэ технологийг түрүүлж эзэмшсэн цагт гурван сая Монгол гурван зуун сая мэт болж чадна.  Мөрийн хөтөлбөрийг унших, сонсох бол http://www.zuvhunelectorat.mn/program сайт,  Зөв ХҮН Электорат эвсэл Facebook хуудасны чатанд Sent message даран хүлээн авна уу.  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-16T09:57:19+0000";"video";"2";"221";"135";"128";"5";"0";"2";"0";"0"
"1";"59";"1";"110296187292128_145167637138316";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"МЭДЭГДЭЛ  УИХ-н 2016 оны сонгуульд “БИД ХАМТДАА ЧАДНА” мөрийн хөтөлбөртэй өрсөлдөж 65 хүний суудал авч үнэмлэхүй олонх болсон Монгол Ардын Намыг өнгөрсөн 4 жилд хэрэгжүүлсэн бодлогын чанартай ажлууд, мөрийн хөтөлбөрийн хэрэгжилт, үр дүнгээ иргэд олон нийтэд үнэн бодитоор тайлагнахыг ЗӨВ ХҮН Электорат эвслийн нэр дэвшигчид өнөөдөр шаардаж байна.  Тэд өнгөрсөн 30 жил төр барилцахдаа хоосон амлалт төдий, бодитоор ажил хэрэг огт болоогүй хөгжлийн хөтөлбөрөөр иргэд, ард түмнээ хууран мэхэлдэг байдлаа огт засаж залруулаагүй, өмнөх сонгуулийн мөрийн хөтөлбөрийн хэрэгжилтдээ ДҮН тавиулалгүй дахин 4 жилээр төр барих эрхээ сунгуулах оролдлого хийж байна.  Тухайлбал, Монгол ардын нам нь 2016 онд “Бид татвар нэмэхгүй”, “Төсвийн үр ашиггүй зардлыг танаж, төсвийн алдагдлыг бууруулна.” “Авлига албан тушаалыг гэмт хэрэгт ногдуулах ялыг чангатгана.”, “ЖДҮ, бизнес эрхлэгчдийг урт хугацаат зээлээр дэмжинэ” гэх мэт амлалтыг өгч олонхоороо сонгогдсон, харамсалтай нь эдгээр зорилтуудаасаа ухарч, эсрэгээр нь хууль ёсыг завхруулж ирснийг бид шүүмжилж ирсэн.   Мөн 2020 оны УИХ сонгуулиар тойрог бүрд өрсөлдөж байгаа МАН-аас нэр дэвшигчид сонгуулийн сурталчилгаагаа Ерөнхий Сайд У.Хүрэлсүхийн нүүрээр халхавч хийн явуулж, аливаа бодлогын хэлэлцүүлэг, мэтгэлцээнээс зайлсхийж байгаа нь үнэнээс зугтаж, бодит байдлыг ард түмнээс нуух үйлдэл гэж үзэж байна.   Зөв Хүн Электорат эвслээс МАН-н мөрийн хөтөлбөрийг хэсэг бүрийн хэрэгжилтийг тоон утгаар илэрхийлэхийг шаардаж, эрх баригч намыг сонгуулийн сурталчилгааны сүүлийн долоо хоногт буюу ойрын өдрүүдэд бодлогын халз мэтгэлцээнд дуудаж байна.";"2020-06-16T03:37:53+0000";"video";"10";"145";"211";"198";"8";"0";"5";"0";"0"
"1";"60";"1";"110296187292128_145155617139518";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"МАН хоосон амлалт төдий, бодитоор ажил хэрэг огт болоогүй 2016 оны мөрийн хөтөлбөрийн хэрэгжилтдээ огт ДҮН тавиулалгүй дахин 4 жилээр төр барих эрхээ сунгуулах оролдлого хийж байгааг шүүмжилж, У.Хүрэлсүх тэргүүтэй нэр дэвшигчдийг БОДЛОГЫН МЭТГЭЛЦЭЭНД дуудлаа  https://news.zindaa.mn/3a1k";"2020-06-16T02:52:21+0000";"link";"3";"61";"179";"171";"7";"0";"1";"0";"0"
"1";"61";"1";"110296187292128_145136323808114";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"МЭДЭГДЭЛ  УИХ-н 2016 оны сонгуульд “БИД ХАМТДАА ЧАДНА” мөрийн хөтөлбөртэй өрсөлдөж 65 хүний суудал авч үнэмлэхүй олонх болсон Монгол Ардын Намыг өнгөрсөн 4 жилд улсаа хөгжүүлэх бодлогын чанартай ажлууд ЮУ ч хийсэнгүй ээ!  Тэд өнгөрсөн 30 жил төр барилцахдаа хоосон амлалт төдий, бодитоор ажил хэрэг огт болоогүй хөгжлийн хөтөлбөрөөр иргэд, ард түмнээ хууран мэхэлдэг байдлаа огт засаж залруулаагүй, өмнөх сонгуулийн мөрийн хөтөлбөрийн хэрэгжилтдээ ДҮН тавиулалгүй дахин 4 жилээр төр барих эрхээ сунгуулах оролдлого хийж байна.  Тухайлбал, Монгол ардын нам нь 2016 онд “Бид татвар нэмэхгүй”, “Төсвийн үр ашиггүй зардлыг танаж, төсвийн алдагдлыг бууруулна.” “Авлига албан тушаалын гэмт хэрэгт ногдуулах ялыг чангатгана.”, “ЖДҮ, бизнес эрхлэгчдийг урт хугацаат зээлээр дэмжинэ” гэх мэт амлалтыг өгч олонхоороо сонгогдсон. Харамсалтай эдгээр бүх зорилтуудаасаа ухарч, эсрэгээр нь хууль ёсыг завхруулж ирснийг бид харсан, шүүмжилсэн.  Ерөнхий Сайд У.Хүрэлсүхийн нүүрээр халхавч хийн, аливаа бодлогын хэлэлцүүлэг, мэтгэлцээнээс зайлсхийж байгаа нь үнэнээс зугтаж, бодит байдлыг ард түмнээс нуух үйлдэл гэж бид үзэж байна.   Зөв Хүн Электорат эвслээс МАН-н мөрийн хөтөлбөрийг хэсэг бүрийн хэрэгжилтийг тоон утгаар илэрхийлэхийг шаардаж, эрх баригч намыг  бодлогын ХАЛЗ МЭТГЭЛЦЭЭНД дуудаж байна.";"2020-06-16T01:29:30+0000";"video";"97";"776";"662";"618";"34";"3";"4";"0";"3"
"1";"62";"1";"110296187292128_144914627163617";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв хүн электорат эвслийг дэмжигч нийт иргэд сонгогч та бүхэндээ талархалаа илэрхийлж байна. Энэхүү хуудсандаа найз нөхөд, бусад дэмжигчдээ like follow  хийхийг урьж, улам олуулаа болцгооё.";"2020-06-15T10:22:43+0000";"status";"9";"13";"244";"237";"7";"0";"0";"0";"0"
"1";"63";"1";"110296187292128_144910270497386";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Бид өнөөдөр УИХ-н гишүүн сонгох тухай биш МОНГОЛ УЛСЫН ирээдүйг эрс өөрчлөх сонголтын тухай ярьж байгаа билээ.  #Сонгууль2020 #ЗөвХүн #ҮрХүүхдээБод";"2020-06-15T10:05:11+0000";"photo";"4";"123";"155";"138";"3";"0";"0";"13";"1"
"1";"64";"1";"110296187292128_144897090498704";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Сонгуулийн дараа 1USD=3000MNT болох нь ээ.  Бидэнд улс орныхоо хөгжлийг өнгөрсөн 30 жилээр нь дүгнээд цааш өөр сонголтоор, замаар явах эрх чөлөөт ардчилал байна.  Эдийн засгаа болхи төрөөс аваръя! #Сонгууль2020 #ҮрХүүхдээБод";"2020-06-15T09:19:43+0000";"photo";"0";"14";"51";"48";"0";"0";"0";"3";"0"
"1";"65";"1";"110296187292128_144880920500321";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Баянгол дүүрэгт Зөв Хүн Электорат эвслээс нэр дэвшигч Д.Үүрцайх, Ж.Золжаргал, Д.Түмэн-Өлзий нар МАН, АН-аас нэр дэвшигч нарыг ХАЛЗ МЭТГЭЛЦЭЭНД дуудлаа.  Жаргалсайхан Золжаргал Дашдондогийн Үүрцайх Долгорын Түмэн-Өлзий. Артгаа";"2020-06-15T08:16:05+0000";"link";"1";"9";"67";"64";"0";"0";"3";"0";"0"
"1";"66";"1";"110296187292128_144876740500739";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Эх орноосоо дайжих үзэгдэл, хандлага эрс нэмэгдсэн 30 жилийн бид ардаа үдлээ.   Монголчууд Монголдоо шударга нийгэмд амар тайван, ирээдүйдээ итгэл төгс амьдрахыг л хүссэн.    Эсрэгээр тэд биднийг 30 жил тарчлаасан. Өөр сонголт, ирээдүй бидэнд байна.  #Сонгууль2020 #ҮрХүүхдээБод";"2020-06-15T07:56:21+0000";"photo";"0";"26";"55";"52";"0";"0";"0";"3";"0"
"1";"67";"1";"110296187292128_144537600534653";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зарчимгүй, ёс зүйгүй улс төр Монголын хөгжлийн чөдөр болж, улс гэрийн аюулгүй байдал, тусгаар тогтнолд занал хийж байна.";"2020-06-15T04:42:58+0000";"video";"3";"20";"72";"68";"4";"0";"0";"0";"0"
"1";"68";"1";"110296187292128_144522090536204";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"ХАНГАЛТТАЙ!!! хамтдаа өөрчилье.  Танд сонголт, Монголчуудад боломж байна.";"2020-06-15T04:42:38+0000";"video";"1";"60";"95";"91";"4";"0";"0";"0";"0"
"1";"69";"1";"110296187292128_144806287174451";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Бид яагаад суурин дээрээ эргэсээр байна вэ? Хөгжил амалсан ч биелсэнгүй.  Өөрчлөлтийн тэд биш бид хийнэ.  #ШинэСөрөгХүчин #ЗөвХүн";"2020-06-15T03:59:31+0000";"photo";"0";"74";"85";"80";"1";"0";"0";"4";"0"
"1";"70";"1";"110296187292128_144799800508433";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслээс УИХ-ын 2020 оны сонгуульд нэр дэвшиж байгаа 53 нэр дэвшигчидээ дахин танилцуулж байна. Нэр дэвшигчдийн дэлгэрэнгүй мэдээллийг http://www.zuvhunelectorat.mn/candidates хуудаснаас авна уу.  #Зөвхүн #ЗөвХүнЭлекторатЭвсэл #Зөвбодлого #Зөвхандлага #Сонгууль2020";"2020-06-15T01:59:05+0000";"photo";"2";"36";"103";"98";"5";"0";"0";"0";"0"
"1";"71";"1";"110296187292128_144781513843595";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Шинэ өглөөний мэнд. 💜  Шинэ, шинэлэг бүхэн сайхан шүү.";"2020-06-15T00:35:30+0000";"photo";"0";"12";"67";"65";"2";"0";"0";"0";"0"
"1";"72";"1";"110296187292128_144540387201041";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Танд сонголт, Монголчуудад боломж байна.  #ЗөвХүн зөв л явна.";"2020-06-15T00:13:00+0000";"photo";"58";"318";"1479";"1406";"53";"14";"2";"1";"3"
"1";"73";"1";"110296187292128_144587463863000";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Эх сайхан Монгол оронд минь эрх зүйт төрийн, итгэлцлийн хямрал нүүрлэжээ.  Монголын төр өнөөдөр Үндсэн хуулиа уландаа гишгэдэг, хууль ёсыг сахидаггүй этгээдүүд, авлигач, хүчирхийлэгч, хулгайч, аль бузар булай бүхэн үүрлэсэн гаж бүтэц болж хувирлаа.  УИХ-ын гишүүний халдашгүй байдал гэдгийг энэ эрх мэдэлтнүүд ял шийтгэлээс зугтаадаг халхавч хэмээн ойлгосон бололтой. Тиймээс тэд Та биднээс хулгайлж авсан олон тэрбум төгрөгөөр улс төрийн авилга өгөх, хавчин хяхах, айлган сүрдүүлэх гэх мэт ямар ч хамаагүй аргаар УИХ-ын гишүүн болохоор улайран тэмцэж байна. Парламентын гишүүний ийм хамгаалалт нь ардчилсан улс орнуудад төрийг, парламентыг тогтвортой байлгахад зориулсан зохицуулалт байдаг болохоос гэмт этгээдүүдийн төр түмний ял, цээрлэлээс нуугдах оромж байдаггүй.  Дээрээ суудлаа олохгүй болохоор доороо гүйдлээ олохгүй нийгэм маань бүхэлдээ эмх цэгцгүй болж, хариуцлагагүйн зуданд нэрвэгдэж байна.  Монгол Хүн төрдөө итгэх итгэлгүй болж, улмаар монголын тусгаар тогтнол, бүрэн эрхт байдал, монголчуудын эрх чөлөөний баталгаа болсон ардчилсан тогтолцоогоо, хууль ёсыг үгүйсгэх хандлагатай боллоо. Яг ингээсэй гэж хүсэж байгаа гадна дотны хүч, бүлэглэл бодитой оршсоор байна.  Их монгол улсын үед монголын хууль гурав хоногт гэсэн хэлц үг гарч байжээ. Энэ үгний язгуур утга нь их хааны зарлиг 3хан хоногийн дотор дэлхийн талыг хамарсан их гүрнийхээ өнцөг булан бүрт түгэн хүрч, хэн бүхэн хэлбэрэлтгүй дагах хатуу цааз болон үйлчилдэг гэсэн агуулгатай байж. Гэтэл өнөөдөр монголын хууль 3 хоногт л үйлчлээд цааш хэн ч дагаж мөрддөггүй хоосон агаар шиг үнэ хүндгүй зүйл болов. Гавьяат хуульч Чимид агсан ""Хуулийг ""доодсыг"" энэрэн хамгаалах, “дээдсийг” эрхэмлэн хязгаарлахын тулд гаргадаг"" хэмээн айлдаж байжээ. Гэтэл өнөөдөр монголын хууль ""дээдэст"" үйлчлэхгүй харин ""доодост"" хатуурхаж байна. Түүний энэ сургаалыг би өнөөдөр энэ индэр дээрээс өөрсдийгөө түүний шавь хэмээгээд түүний ариун нэрийг худалдан идэгч үхширсэн коммунист улс төрчдөд тод хэлмээр байна.  2019 оны Үндсэн хуулийн нэмэлт өөрчлөлт миний бодлоор чөлөөт ардчилсан нийгэм рүү нэг алхам хийгээд харин дарангуйлал руу гурван алхам буцаж алхсан өөрчлөлт болсон. Хуучинсаг коммунист улс төрчид монголчуудыг, монголын сонгогчдыг ухамсар дорой ухвар мөчид хэмээн доромж хандан, та бидний бүрэн эрхтнийхээ хувиар хамтран гаргах ёстой тэр шийдвэрийг ""би дарга, би илүү ухаалаг учир өмнөөс нь би, бид шийдчихье хэмээн"" аяглаж, аливаа хуулийг ийм авираар баталдаг боллоо.  Ийм төрд, ийм хуульд хэн итгэх билээ? Монголчуудын минь нүдний гал бөхөж, тэргүүн гудгар, их мөнгө, их эрх мэдэл, шударга бусын ханыг мөргөн цөхөрч байна. Ийм байдалд хүргэсэн, дарангуйлагч болох хүсэлтэй, хонины арьс нөмөрсөн чоно шиг эрх мэдэлтнүүд, феодалууд, олигархууд монгол түмний эрх чөлөө, заяа буяныг худалдаад хулгайлаад авчихаж болно хэмээн итгэж, гэтэн мярайж байна.  Гэтэл яг үнэндээ монгол түмний орь хүсэл, чин эрмэлзлэл бол хэн нэг булчинтай, модон сэлэмтэй, том ярьдаг ч тодорхой бүтээлгүй дарангуйлагч бус, харин шударга ёс, хууль ёс, сахилга хариуцлага, дэг журам юм. Гагцхүү авлигагүй,  албан тушаалтны дур зорго бус ард түмний хэлэлцэн баталсан хууль ёс хэлбэрэлтгүй алагчлалгүй хэрэгждэг, жинхэнэ эрх зүйт төртэй нийгэмд монгол хүн Та амжилт бүтээлтэй, аз жаргалтай  аж төрөх боломжтой.  Зөв цагийг авчрах зөв хүмүүс бидэнд төрөө авлигаас ангижруулах, төрийн албыг шинэчлэх, засаглалын гажуудлыг залруулах, эрх зүйт төрийг жинхэнэ утгаар тогтоох, өнөөгийн дүр эсгэсэн, гажуудсан ардчиллаас ард түмэн мэдэж шийддэг бодит ардчилалд шилжих зөв бодлого, зөв шийдэл байна.  Сэлэмтэй, бороохойтой төр бус хүний төлөө, хүнлэг энэрэнгүй хуультай төр л хүчтэй байдаг.  Та бид энэ удаад сонголтоо зөв хийж чадвал хүчирхэг Монгол улсаа хамтдаа бүтээж, Монгол хүн бүрийн нүдний галыг сэргээж, тэргүүн өндөр, харц дээгүүр, аз жаргалтай амьдрах боломж бүрдэнэ.  Монголтойгоо байхад л болно доо. Монголын заяа ихээ! Монгол босноо! Баярлалаа!  2020.06.02";"2020-06-14T13:40:01+0000";"video";"5";"78";"140";"134";"6";"0";"0";"0";"0"
"1";"74";"1";"110296187292128_620155211933585";"data";"fetched (200)";"2020-07-23 19:29:12.807354";"Facebook:/<page-id>/posts";"Зөв Хүн Электорат эвслийн ард хэн байдаг вэ?  Бидний ард ЗӨВХӨН биднийг дэмжигч ахмадууд, идэрчүүд, залуус, гэр бүл, үр хүүхдүүд минь бий.  Зөв өөдрөг бүхэн дэлгэрэх болтугай. #ЗӨВХӨН #ЗӨВХҮН";"2020-06-14T12:04:28+0000";"video";"25";"433";"626";"604";"22";"0";"0";"0";"0"
