"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"message"
"1";"295";"1";"210175192404846_3008601582562179";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T11:46:19+0000";"photo";"183";"887";"1198";"1132";"61";"2";"1";"1";"1";"✅ Олон давхрагат тэтгэвэр”-ийн тогтолцоог бүрдүүлж, тэтгэвэр авагчдын орлогыг эрс нэмэгдүүлнэ. ✅ Хамтын тэтгэврийн тухай хуулийг сэргээж, мөрдөнө. ✅ Ахмадын өдөр өнжүүлэх төвүүдийг бий болгож хөгжүүлнэ. ✅ Тэтгэвэрт гарсан албан хаагчид шинээр ажил эрхлэх, өөр мэргэжлээр суралцахыг урамшуулсан тусгай хөтөлбөр хэрэгжүүлнэ.  Хүн бүрд ОРЛОГО Өрх бүрд ӨСӨЛТ"
"1";"296";"1";"210175192404846_549669159056216";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T11:01:13+0000";"video";"1025";"1641";"723";"641";"64";"2";"2";"1";"13";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн   12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"297";"1";"210175192404846_3008414142580923";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T10:09:16+0000";"link";"24";"89";"460";"446";"9";"3";"0";"1";"1";"http://demparty.mn/article/766"
"1";"298";"1";"210175192404846_3008146549274349";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T07:41:49+0000";"video";"1001";"1147";"624";"587";"34";"2";"0";"1";"0";"""ӨСӨЛТИЙН ТУХАЙ ЯРЪЯ"" ПОДКАСТ: УИХ-ЫН 24-Р ТОЙРОГТ НЭР ДЭВШИГЧ Р.АМАРЖАРГАЛ"
"1";"299";"1";"210175192404846_3008116082610729";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T07:20:45+0000";"link";"247";"2505";"1016";"966";"37";"9";"1";"1";"2";"http://demparty.mn/article/765"
"1";"300";"1";"210175192404846_3008107659278238";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T07:15:36+0000";"photo";"189";"501";"1029";"949";"72";"5";"1";"1";"1";""
"1";"301";"1";"210175192404846_245368036748789";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T06:53:49+0000";"video";"257";"1651";"890";"812";"67";"5";"1";"2";"3";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"302";"1";"210175192404846_244268110359274";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T04:04:18+0000";"video";"302";"1362";"954";"860";"73";"13";"1";"2";"5";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"303";"1";"210175192404846_3007684482653889";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-05T02:56:17+0000";"video";"390";"2874";"705";"647";"45";"7";"3";"2";"1";"""ӨСӨЛТИЙН ТУХАЙ ЯРЪЯ"" ПОДКАСТ: УИХ-ЫН 6-Р ТОЙРОГТ НЭР ДЭВШИГЧ, ""ЧИНЭЭЛЭГ МАЛЧИН"" ХӨТӨЛБӨРИЙН САНААЧЛАГЧ Л.ОДСЭР"
"1";"304";"1";"210175192404846";"offcut";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"1";"305";"1";"210175192404846_2756331408027344";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T11:11:40+0000";"video";"208";"1353";"698";"615";"33";"11";"3";"2";"34";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"306";"1";"210175192404846_3005804682841869";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T10:12:01+0000";"link";"15";"906";"403";"375";"5";"13";"0";"2";"8";"http://demparty.mn/article/763"
"1";"307";"1";"210175192404846_3005801816175489";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T10:10:08+0000";"photo";"90";"245";"908";"842";"22";"17";"3";"2";"22";"Өсөлтийг өрх бүрд хүргэх АН-ын хөгжлийн бодлогыг түүчээлэх нэр дэвшигчдийг Дундговьчууд багаар нь дэмжинэ..../2020.06.04/ 👏👏👏"
"1";"308";"1";"210175192404846_2564608213806358";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T07:15:15+0000";"video";"144";"437";"510";"444";"44";"3";"1";"3";"15";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"309";"1";"210175192404846_3005494199539584";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T06:54:04+0000";"video";"117";"575";"418";"389";"20";"2";"0";"2";"5";"""ӨСӨЛТИЙН ТУХАЙ ЯРЪЯ"" ПОДКАСТ: УИХ-ЫН 28 ДУГААР ТОЙРОГТ НЭР ДЭВШИГЧ Г.ОЧИРБАТ"
"1";"310";"1";"210175192404846_3005301622892175";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T04:46:54+0000";"video";"24";"64";"261";"245";"8";"3";"0";"2";"3";"ХӨГЖЛИЙН ӨЛГИЙ ӨМНӨГОВЬ-ГОВЬ НУТГАА ХАМТДАА ХӨГЖҮҮЛЬЕ"
"1";"311";"1";"210175192404846_2724525337836122";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T04:24:36+0000";"video";"913";"728";"315";"288";"16";"1";"1";"4";"5";"Сонгогчдын нэрсийн жагсаалтын асуудлаар мэдээлэл хийж байна"
"1";"312";"1";"210175192404846_262995364918416";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T04:03:33+0000";"video";"176";"1730";"740";"658";"43";"7";"4";"2";"26";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"313";"1";"210175192404846_3005080609580943";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-04T02:32:04+0000";"photo";"302";"1292";"1333";"1256";"67";"4";"2";"1";"3";"✅ Багш, төрийн албан хаагч нарын цалин, хөдөлмөрийн хөлсний хэмжээг улсын дунджид хүргэх, үе шаттайгаар нэмэгдүүлнэ.  ✅ Эмч, эмнэлгийн ажилтны цалин, хөдөлмөрийн хөлсний хэмжээг улсын дунджид хүргэх, үе шаттайгаар нэмэгдүүлнэ.  ✅ 1000 сувилагч бэлтгэнэ. Сувилагч бэлтгэдэг их дээд сургуулийг бодлогоор дэмжинэ.  ✅ Өрх, сумын эрүүл мэндийн төвийн залуу эмч нарын мэргэжил, боловсролыг таван жил тутамд тасралтгүй дээшлүүлнэ.  Хүн бүрд ОРЛОГО Өрх бүрд ӨСӨЛТ ￼"
"1";"314";"1";"210175192404846_3003423816413289";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T11:29:08+0000";"video";"199";"1530";"711";"666";"37";"3";"2";"2";"1";"ХҮРТЭЭМЖТЭЙ ЭДИЙН ЗАСАГ"
"1";"315";"1";"210175192404846_705847290161940";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T11:16:44+0000";"video";"58";"1136";"431";"393";"32";"2";"0";"2";"2";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"316";"1";"210175192404846_3003255659763438";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T09:54:06+0000";"link";"3";"51";"220";"216";"2";"0";"0";"1";"1";"http://demparty.mn/article/761"
"1";"317";"1";"210175192404846_681659482388547";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T06:59:18+0000";"video";"180";"996";"599";"558";"24";"3";"0";"1";"13";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"318";"1";"210175192404846_3002711369817867";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T06:03:20+0000";"photo";"31";"208";"359";"342";"11";"0";"0";"5";"1";"ЭРХЭМ САНАЛЫНХАА НЭГИЙГ ЭМЭГТЭЙЧҮҮДДЭЭ Ардчилсан Эмэгтэйчүүдийн Холбооноос 2020 оны УИХ-ын сонгуульд улс төрийн нам, эвсэл болон бие даагч эмэгтэйчүүддээ ""ШУДАРГААР ӨРСӨЛДЬЕ"" уриалгыг дэмжиж нэгдэхийг уриаллаа. Уг үйл ажиллагаанд УИХ-ын сонгуульд Ардчилсан Намаас нэр дэвшиж буй 17 эмэгтэй нэгдэн гарын үсэг зурлаа. #Эрхэм #Саналынхаа #Нэгийг #Эмэгтэйчүүддээ"
"1";"319";"1";"210175192404846_319325872393075";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T04:02:58+0000";"video";"240";"1062";"571";"524";"43";"1";"1";"1";"1";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн     12:06 минут                            15:00 цаг                           19:00 цагаас  сонгогч та хүлээн авч үзээрэй"
"1";"320";"1";"210175192404846_3002155399873464";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-03T00:53:19+0000";"photo";"82";"609";"858";"819";"24";"6";"5";"0";"4";"Малчин өрх бүрийг бизнес эрхлэгч болгон хөгжүүлж тогтмол орлоготой, тохилог орчинд амьдрах нөхцөлийг бүрдүүлэх “Чинээлэг малчин”, “Шинэ хөдөө”, “Шинэ сум” хөтөлбөр хэрэгжүүлнэ 🇲🇳  Хүн бүрд ОРЛОГО Өрх бүрд ӨСӨЛТ"
"1";"321";"1";"210175192404846_3000674590021545";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T11:21:05+0000";"photo";"279";"1015";"1860";"1757";"70";"8";"4";"2";"19";"Ардчилсан Нам УИХ-ын 2020 оны ээлжит сонгуулийн сурталчилгааг албан ёсоор нээлээ. Нийт нэр дэвшигчиддээ амжилт хүсч, ""Хүн бүрд Орлого, Өрх бүрд Өсөлт""-ийг бий болгох мөрийн хөтөлбөрөө сурталчлан таниулах ажлаа Ардчилсан нам эхлүүллээ. Иргэд, сонгогчдынхоо итгэл, найдлагыг дааж ажиллах манай нэр дэвшигчдийг дэмжээрэй 🇲🇳"
"1";"322";"1";"210175192404846_736485977085913";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T11:17:11+0000";"video";"121";"562";"769";"704";"37";"8";"6";"1";"13";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”"
"1";"323";"1";"210175192404846_3000283593393978";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T07:13:02+0000";"video";"110";"445";"1599";"1488";"49";"39";"1";"2";"20";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЭРХ ЧӨЛӨӨНИЙ МЭДЭЭ”  өдөр бүрийн   12:06 минут                            15:00 цаг                           19:00 цаг аас сонгогч та  хүлээн авч үзээрэй"
"1";"324";"1";"210175192404846_3000215456734125";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T06:41:13+0000";"photo";"235";"954";"1239";"1148";"43";"23";"4";"1";"20";"С.ЭРДЭНЭ: ЯЛАЛТ, АМЖИЛТЫН ТӨЛӨӨ ХАМТДАА   Ардчилсан  нам УИХ-ын 2020 оны сонгуульд өрсөлдөх нэр дэвшигчдээ батламжилж,  батламжийг нь гардууллаа. Ардчилсан нам УИХ-ын сонгуулийн 29 тойрогт 76  нэр дэвшигч сойж байна.  Нэр дэвшигчдээ батламжлахын өмнө  Ардчилсан намын дарга, УИХ-ын гишүүн С.Эрдэнэ үг хэлсэн юм.  Тэрбээр  ""Эрхэм хүндэт журмын нөхдөө, эрхэм хүндэт монгол ахан дүүс ээ. Өнөөдөр  та бүхэн УИХ-ын 2020 оны сонгуульд өрсөлдөх хариуцлагатай үүргээ  баталгаажууллаа. Үзэл бодол үйл хэрэгтээ үнэнч, үзэл баримтлалаараа  бахархдаг Ардчилсан намын мянга, мянган гишүүдийн итгэлийг хүлээж, нэр  дэвшиж байгаа гишүүддээ баяр хүргэж, амжилт хүсье. Бид та бүхэнд итгэж  байгаа,  Монголын иргэд сонгогчид та бүхэнд итгэж байгаа, ардчиллын  мөнхийн торгон  цэргүүд, Ардчиллын мянга мянган гишүүд  итгэж байгаа.  Эдийн засгаа өсгөж, баялгийн сангаа  хүртээмжтэй хуваарилсан, хуулиар засагласан, амгалан аюулгүй, Монгол өрх  бүрт нь өсөлт бий болж,  хүн бүрт орлого нэмэгдсэн эрх чөлөөт нийгмийг  цогцлоож чадна гэдэгт итгэж байна.  Хариуцлагатай алсыг харсан эв  нэгдэлтэй байж чадна гэдэгт мөн итгэж байна.  Ардчилсан Монгол Улсын эрх чөлөөт иргэд  ээ, та бид түүхэн хариуцлагатай  цаг үеийн босгон дээр хамтдаа зогсож  байна. Монгол Улс өөдлөн дэвжиж, урагшлан хөгжих учиртай. Бид та  бүхэндээ мөн итгэж байна. Ард түмнээ ядууруулж, өр нэмж, хар жагсаалтад  оруулж, иргэдийнхээ боломжийг хулгайлж, гэмт хэрэгт холбогдож, ёс зүйгээ  уландаа гишгэж байгаа өнөөгийн эрх баригчидтай хариуцлага тооцож чадна  гэдэгт бид мөн  итгэж байна. Эрх чөлөө тэгш боломжийн баталгаа болсон  ардчиллаа хамгаалж бат зогсоно гэдэгт  итгэж байна. Ялалт амжилтын төлөө  хамтдаа урагшлахыг уриалж байна. Биднийг монголчууд дэмжинэ гэдэгт  бүрнээ итгэж байна. Баярлалаа та бүхэндээ"" гэв."
"1";"325";"1";"210175192404846_763799260821633";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T04:50:59+0000";"video";"4337";"7302";"3264";"2467";"475";"60";"17";"30";"215";"ШУУД: Ардчилсан намын сонгуулийн сурталчилгааны албан ёсны нээлтийн үйл ажиллагаа"
"1";"326";"1";"210175192404846_852743421903382";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T03:48:53+0000";"video";"366";"613";"1228";"1105";"74";"19";"4";"3";"23";"Шууд: АН СЕХ-ноос нэр дэвшигчдийнхээ батламжийг гардан авлаа"
"1";"327";"1";"210175192404846_879081529236466";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T02:47:31+0000";"video";"61";"128";"350";"334";"11";"2";"0";"0";"3";"АН нэр дэвшигчдийнхээ батламжийг СЕХ-ноос авч байна"
"1";"328";"1";"210175192404846_2999724103449927";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T01:43:43+0000";"photo";"43";"56";"765";"722";"36";"2";"1";"0";"4";""
"1";"329";"1";"210175192404846_2999702030118801";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T01:30:15+0000";"video";"98";"653";"1279";"1201";"49";"13";"3";"2";"11";"Ардчилсан Намын сонгуулийн сурталчилгааны нээлтийг өнөөдөр 13:00 цагт орон даяар шууд дамжуулна"
"1";"330";"1";"210175192404846_2999656660123338";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-02T01:04:29+0000";"photo";"36";"128";"455";"424";"19";"9";"1";"0";"2";""
"1";"331";"1";"210175192404846_2997599196995751";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-06-01T04:32:26+0000";"photo";"1";"67";"308";"298";"9";"0";"0";"1";"0";"Олон улсын хүүхдийн эрхийг хамгаалах өдрийн мэнд хүргэе👏"
"1";"332";"1";"210175192404846_2990741297681541";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-05-29T07:19:02+0000";"photo";"100";"753";"357";"347";"3";"3";"2";"1";"1";"Ардчилсан Нам Монгол Улсын Их Хурлын Сонгуулийн хуулийн 51 дүгээр зүйлд заасны дагуу сонгуулийн зардлын дансаа нээлээ.  Иргэд, сонгогчид, Ардчилсан намын гишүүд, дэмжигчид та бүхэн “Өрхийг дэмжсэн Өсөлтийн бодлогыг” дэмжиж хандив өргөөрэй.    ТА ХАНДИВ ӨГӨХДӨӨ АНХААРАХ ЗҮЙЛС:  • Мөнгөн хандив нь Иргэн 5 сая төгрөг хүртэл,  Аж ахуйн нэгж, компани 20 сая төгрөг хүртэл байна.  • Хандив өгч байгаа иргэн, хуулийн этгээд нь банкны гүйлгээний баримтанд  1. Регистрийн дугаар: 2. Нэр: 3. Хандивын эх үүсвэрийн талаарх мэдээллээ ЗААВАЛ ТУСГАХЫГ анхаарна уу.  Дараах этгээд хандив өгөхийг хориглоно. 1. Гадаад улс буюу гадаадын байгууллага, Олон улсын байгууллага, Гадаадын хөрөнгө оруулалттай байгууллага, Төрийн болон нутгийн өөрөө удирдах байгууллага,  2. Гадаад улсын иргэн, харъяалалгүй хүн,  3. 18 нас хүрээгүй хүн,  4. Төрийн болон орон нутгийн өмчит, Төрийн болон орон нутгийн өмчит оролцоотой хуулийн этгээд,  5. Шүүхийн шийдвэрээр тогтоогдсон албан татварын өр төлбөртэй, дампуурсан хуулийн этгээд,  6. Үйлдвэрчний эвлэл, шашны байгууллага,  7. Байгуулагдаад нэг жил болоогүй хуулийн этгээд зэрэг болно.   Ардчилсан нам улс төрд шинэ соёл бий болгож намынхаа татвар, тайланг ил тод нээлттэй болгосон анхны нам. Иймд Ардчилсан нам санал авах өдрөөс хойш 30 хоногт багтаан сонгуулийн хандив, зардлын тайландаа аудитын хуулийн этгээдээр дүгнэлт гаргуулан, төрийн аудитын дээд байгууллагад хүргүүлж, иргэд сонгогчиддоо нээлттэй мэдээлэх болно. Танд талархья  АРДЧИЛСАН НАМ"
"1";"333";"1";"210175192404846_2990700284352309";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-05-29T06:48:58+0000";"link";"3";"22";"122";"116";"4";"1";"0";"1";"0";"-Шүүхийн үйл ажиллагаанд оролцож байхад туршлагатай олны танил, сайн  өмгөөлөгч нар ихэнхдээ мөнгөтэй уул уурхайн компанийн талд үйлчилдэг.  Гэтэл малчид болоод  иргэдэд өндөр төлбөртэй, чадалтай өмгөөлөгчид  төдийлөн олддоггүй. Олон жил энэ чиглэлээр үйл ажиллагаа явуулахад  нийтийн эрх ашгийн төлөөх хуульч, өмгөөлөгч гарын таван хуруунд хүрэхгүй  шахуу л байна.  http://demparty.mn/article/743"
"1";"334";"1";"210175192404846_878299389331651";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-05-29T04:05:41+0000";"video";"45";"291";"213";"197";"9";"6";"0";"1";"0";""
"1";"335";"1";"210175192404846_2990453204377017";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-05-29T04:05:24+0000";"link";"3";"34";"120";"115";"0";"4";"0";"1";"0";"-Ерөөс улстөрийн намууд үзэл  баримтлалаараа хуваагдах, ялгарах цаг  нь болчихсон. Гэтэл өнөөдөр хувь  хүний хоорондын харилцаанаас үүдэлтэй  задрал яваад байна. Энэ нь  цаашлаад үзэл бодлын задрал болон хувирч  байна. Надтай хамт мөр зэрэгцэж  явсан нөхөр маань хүртэл “Хувийн өмчийг  хураах ёстой” гэчихсэн үзэн  ядаад явж байна. Тэгэхээр яаж бид нэг  тогооноос хоол идэж байсан юм бэ  гэж бодоход хүрч байна. Би бол  өөрийнхөө үзэл баримтлал, зарчмаас хэзээ ч  ухрахгүй. Үүнийгээ ч одоо  манай намыг зориод ирж байгаа залууст би  хэлдэг юм. “Та нар албан  тушаал авахын тулд Ардчилсан намд орох гэж  байгаа бол уучлаарай, тийм  зүйл байхгүй. Ардчилсан нам анх нэгдэхдээ  хийсэн алдаа нь энэ юм.  Одоогийн шинэчлэлийн гол амин сүнс нь үзэл  баримтлалаараа нэгдэх юм  шүү” гээд залуучуудад захидаг. Түүнээс биш  Ардчилсан намыг хэрэгтэй  үедээ ашиглаад, албан тушаалыг нь авангуутаа  эргээд журмын нөхдөө  доромжилж дэвсээд хаявал утгагүй. Ядаж хүн ёсны  юмтайгаа үлдье л дээ.  http://demparty.mn/article/742"
"1";"336";"1";"210175192404846_255731822410328";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-05-29T03:43:07+0000";"video";"149";"439";"375";"331";"24";"3";"16";"1";"0";"Ардчилсан Нам мэргэжлийн холбоодын саналыг сонсож, мөрийн хөтөлбөртөө тусган ажил хэрэг болгохоор зорьсон.  Энэ хүрээнд Монгол Брэнд ТББ-тай хамтарч ажиллах санамж бичиг байгуулж байна."
"1";"337";"1";"210175192404846_864270697416102";"data";"fetched (200)";"2020-07-23 18:36:11.336303";"Facebook:/<page-id>/posts";"2020-05-28T04:07:47+0000";"video";"43";"417";"226";"215";"4";"2";"0";"1";"4";""
"2";"339";"2";"210175192404846_3073047082784295";"data";"error (400)";"2020-07-23 18:37:41.569793";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"340";"3";"210175192404846_1583490218485203";"data";"error (400)";"2020-07-23 18:37:41.987484";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"341";"4";"210175192404846_3068123469943323";"data";"error (400)";"2020-07-23 18:37:42.404493";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"342";"5";"210175192404846_717234488844196";"data";"error (400)";"2020-07-23 18:37:42.651380";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"343";"6";"210175192404846_3067873499968320";"data";"error (400)";"2020-07-23 18:37:43.018805";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"344";"7";"210175192404846_3067104450045225";"data";"error (400)";"2020-07-23 18:37:43.390093";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"345";"8";"210175192404846_1928385523959240";"data";"error (400)";"2020-07-23 18:37:43.738109";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"346";"9";"210175192404846_1268243883507608";"data";"error (400)";"2020-07-23 18:37:44.088129";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"347";"10";"210175192404846_3054641244624879";"data";"error (400)";"2020-07-23 18:37:44.440156";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
"2";"348";"11";"210175192404846_3054335511322119";"data";"error (400)";"2020-07-23 18:37:44.838877";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";""
