"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"";"from.name";"type";"created_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"2";"567";"261";"120920014698353_1728037997319872";"data";"fetched (200)";"2020-07-14 13:51:08.941207";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 473, ""can_comment"": true}}, ""shares"": {""count"": 655}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1467, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 1178, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 278, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 6, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1728037997319872""}";"";"video";"";"";"655";"473";"1467";"1178";"278";"3";"1";"1";"6"
"2";"568";"262";"120920014698353_1728004380656567";"data";"fetched (200)";"2020-07-14 13:51:09.353198";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 128, ""can_comment"": true}}, ""shares"": {""count"": 354}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 882, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 794, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 72, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 4, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 9, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1728004380656567""}";"";"video";"";"";"354";"128";"882";"794";"72";"3";"4";"0";"9"
"2";"569";"263";"120920014698353_1727893874000951";"data";"fetched (200)";"2020-07-14 13:51:09.816014";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 191, ""can_comment"": true}}, ""shares"": {""count"": 948}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1163, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 1081, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 73, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 6, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727893874000951""}";"";"video";"";"";"948";"191";"1163";"1081";"73";"2";"0";"1";"6"
"2";"570";"264";"120920014698353_1727851594005179";"data";"fetched (200)";"2020-07-14 13:51:10.167420";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 129, ""can_comment"": true}}, ""shares"": {""count"": 266}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 593, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 521, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 69, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727851594005179""}";"";"video";"";"";"266";"129";"593";"521";"69";"1";"1";"0";"1"
"2";"571";"265";"120920014698353_1727825237341148";"data";"fetched (200)";"2020-07-14 13:51:10.464163";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 114, ""can_comment"": true}}, ""shares"": {""count"": 449}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 544, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 459, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 78, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727825237341148""}";"";"video";"";"";"449";"114";"544";"459";"78";"2";"2";"0";"3"
"2";"572";"266";"120920014698353_1727818370675168";"data";"fetched (200)";"2020-07-14 13:51:10.885294";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 97, ""can_comment"": true}}, ""shares"": {""count"": 381}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 760, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 692, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 66, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727818370675168""}";"";"video";"";"";"381";"97";"760";"692";"66";"0";"2";"0";"0"
"2";"573";"267";"120920014698353_1727775557346116";"data";"fetched (200)";"2020-07-14 13:51:11.233257";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 71, ""can_comment"": true}}, ""shares"": {""count"": 56}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 401, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 363, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 37, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727775557346116""}";"";"video";"";"";"56";"71";"401";"363";"37";"0";"1";"0";"0"
"2";"574";"268";"120920014698353_1727686927354979";"data";"fetched (200)";"2020-07-14 13:51:11.498031";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 138, ""can_comment"": true}}, ""shares"": {""count"": 476}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 945, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 887, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 52, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727686927354979""}";"";"video";"";"";"476";"138";"945";"887";"52";"1";"2";"0";"3"
"2";"575";"269";"120920014698353_1727672714023067";"data";"fetched (200)";"2020-07-14 13:51:11.939134";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 132, ""can_comment"": true}}, ""shares"": {""count"": 380}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1160, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 1074, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 76, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 5, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727672714023067""}";"";"video";"";"";"380";"132";"1160";"1074";"76";"2";"3";"0";"5"
"2";"576";"270";"120920014698353_1727660634024275";"data";"fetched (200)";"2020-07-14 13:51:12.215725";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 256, ""can_comment"": true}}, ""shares"": {""count"": 1212}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 603, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 527, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 71, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727660634024275""}";"";"video";"";"";"1212";"256";"603";"527";"71";"0";"2";"0";"3"
"2";"577";"271";"120920014698353_1727637420693263";"data";"fetched (200)";"2020-07-14 13:51:12.654194";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 390, ""can_comment"": true}}, ""shares"": {""count"": 562}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1014, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 673, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 332, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 5, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727637420693263""}";"";"video";"";"";"562";"390";"1014";"673";"332";"5";"2";"0";"2"
"2";"578";"272";"120920014698353_1727624380694567";"data";"fetched (200)";"2020-07-14 13:51:13.033555";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 174, ""can_comment"": true}}, ""shares"": {""count"": 313}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 616, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 542, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 70, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727624380694567""}";"";"video";"";"";"313";"174";"616";"542";"70";"0";"1";"0";"3"
"2";"579";"273";"120920014698353_1727585090698496";"data";"fetched (200)";"2020-07-14 13:51:13.263043";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 65, ""can_comment"": true}}, ""shares"": {""count"": 225}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 360, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 317, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 39, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727585090698496""}";"";"video";"";"";"225";"65";"360";"317";"39";"1";"1";"0";"2"
"2";"580";"274";"120920014698353_1727576584032680";"data";"fetched (200)";"2020-07-14 13:51:13.613752";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 64, ""can_comment"": true}}, ""shares"": {""count"": 64}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 327, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 285, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 39, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727576584032680""}";"";"video";"";"";"64";"64";"327";"285";"39";"1";"1";"0";"1"
"2";"581";"275";"120920014698353_1727575884032750";"data";"fetched (200)";"2020-07-14 13:51:14.113424";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 111, ""can_comment"": true}}, ""shares"": {""count"": 125}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 491, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 433, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 56, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727575884032750""}";"";"video";"";"";"125";"111";"491";"433";"56";"1";"1";"0";"0"
"2";"582";"276";"120920014698353_1727556337368038";"data";"fetched (200)";"2020-07-14 13:51:14.492283";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 85, ""can_comment"": true}}, ""shares"": {""count"": 231}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 504, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 451, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 52, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727556337368038""}";"";"video";"";"";"231";"85";"504";"451";"52";"0";"0";"0";"1"
"2";"583";"277";"120920014698353_1727277744062564";"data";"fetched (200)";"2020-07-14 13:51:14.832168";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 1284, ""can_comment"": true}}, ""shares"": {""count"": 6362}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 3342, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 2649, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 639, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 23, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 14, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 14, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727277744062564""}";"";"video";"";"";"6362";"1284";"3342";"2649";"639";"23";"14";"3";"14"
"2";"584";"278";"120920014698353_1727258270731178";"data";"fetched (200)";"2020-07-14 13:51:15.074345";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 246, ""can_comment"": true}}, ""shares"": {""count"": 1282}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1761, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 1487, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 245, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 21, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 5, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727258270731178""}";"";"video";"";"";"1282";"246";"1761";"1487";"245";"21";"2";"1";"5"
"2";"585";"279";"120920014698353_1727209680736037";"data";"fetched (200)";"2020-07-14 13:51:15.514898";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 424, ""can_comment"": true}}, ""shares"": {""count"": 1392}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 2545, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 2260, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 242, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 19, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 8, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 13, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727209680736037""}";"";"video";"";"";"1392";"424";"2545";"2260";"242";"19";"8";"3";"13"
"2";"586";"280";"120920014698353_1727094584080880";"data";"fetched (200)";"2020-07-14 13:51:15.826896";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 82, ""can_comment"": true}}, ""shares"": {""count"": 95}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 595, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 516, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 78, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727094584080880""}";"";"video";"";"";"95";"82";"595";"516";"78";"0";"1";"0";"0"
"2";"587";"281";"120920014698353_1727003917423280";"data";"fetched (200)";"2020-07-14 13:51:16.254617";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 317, ""can_comment"": true}}, ""shares"": {""count"": 1077}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 2461, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 2218, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 194, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 14, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 8, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 2, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 25, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1727003917423280""}";"";"video";"";"";"1077";"317";"2461";"2218";"194";"14";"8";"2";"25"
"2";"588";"282";"120920014698353_1726961704094168";"data";"fetched (200)";"2020-07-14 13:51:16.538409";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 149, ""can_comment"": true}}, ""shares"": {""count"": 386}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1011, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 885, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 116, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 3, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 6, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1726961704094168""}";"";"video";"";"";"386";"149";"1011";"885";"116";"3";"6";"0";"1"
"2";"589";"283";"120920014698353_1725811830875822";"data";"fetched (200)";"2020-07-14 13:51:17.078682";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 371, ""can_comment"": true}}, ""shares"": {""count"": 513}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1522, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 1243, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 257, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 10, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 10, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1725811830875822""}";"";"video";"";"";"513";"371";"1522";"1243";"257";"10";"1";"1";"10"
"2";"590";"284";"120920014698353_1725808334209505";"data";"fetched (200)";"2020-07-14 13:51:17.463763";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 197, ""can_comment"": true}}, ""shares"": {""count"": 885}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 1103, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 983, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 102, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 5, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 4, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 8, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1725808334209505""}";"";"video";"";"";"885";"197";"1103";"983";"102";"5";"4";"1";"8"
"2";"591";"285";"120920014698353_1725789690878036";"data";"fetched (200)";"2020-07-14 13:51:17.875260";"Facebook:/<post-id>";"{""type"": ""video"", ""comments"": {""data"": [], ""summary"": {""order"": ""ranked"", ""total_count"": 65, ""can_comment"": true}}, ""shares"": {""count"": 65}, ""reactions"": {""data"": [], ""summary"": {""total_count"": 466, ""viewer_reaction"": ""NONE""}}, ""like"": {""data"": [], ""summary"": {""total_count"": 406, ""viewer_reaction"": ""NONE""}}, ""love"": {""data"": [], ""summary"": {""total_count"": 58, ""viewer_reaction"": ""NONE""}}, ""haha"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""wow"": {""data"": [], ""summary"": {""total_count"": 1, ""viewer_reaction"": ""NONE""}}, ""sad"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""angry"": {""data"": [], ""summary"": {""total_count"": 0, ""viewer_reaction"": ""NONE""}}, ""id"": ""120920014698353_1725789690878036""}";"";"video";"";"";"65";"65";"466";"406";"58";"1";"1";"0";"0"
